,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,GarageType,GarageCond,SaleType,SaleCondition,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageQual,SalePrice,Total_OutdoorSF,Baths,Age,AgeRemodAdd,AgeGarage
1039,13,4,3,3,4,10,2,4,6,1,5,5,2,1,1,5,8,4,21.0,1477,4,0.0,3,4,630,3,1,630,3,3,0,1,1,3,80000,0,2,39,39,39.0
1040,0,3,3,3,0,19,2,0,2,1,13,14,0,1,1,5,8,4,88.0,13125,5,67.0,3,3,1134,5,1,1803,3,8,3,2,2,3,155000,0,3,49,6,49.0
1041,5,3,3,3,4,14,1,0,5,3,6,6,1,1,1,5,8,4,81.28888888888889,9130,6,252.0,3,3,800,4,1,1632,4,7,0,1,2,3,173000,40,3,42,8,42.0
1042,11,3,0,3,4,16,2,3,2,1,12,13,3,2,1,5,8,4,34.0,5381,6,135.0,4,4,1306,5,1,1306,4,5,4,2,2,3,196000,233,3,4,4,4.0
1043,5,3,3,3,4,20,2,0,5,3,6,6,1,2,1,5,8,4,86.0,11839,7,99.0,3,4,1475,5,1,2329,4,10,5,1,2,3,262280,313,4,18,18,18.0
1044,0,3,3,3,4,14,4,0,2,3,3,3,2,2,1,5,8,4,80.0,9600,8,0.0,4,4,2524,3,1,2524,4,9,4,3,2,3,278000,594,4,28,28,28.0
1045,0,3,0,3,1,7,2,0,2,3,3,14,2,3,1,5,8,4,68.21739130434783,13680,3,0.0,3,0,0,5,1,1733,3,8,4,1,2,3,139600,0,2,54,54,54.0
1046,5,3,0,3,4,22,2,0,5,3,5,5,3,2,3,5,6,5,85.0,16056,9,208.0,4,5,1992,5,1,2868,5,11,4,3,3,3,556581,322,4,1,0,1.0
1047,0,3,1,3,4,5,2,0,2,1,12,13,2,2,5,5,8,4,57.0,9245,5,0.0,3,4,990,5,1,990,3,5,0,1,2,3,145000,0,2,14,13,12.0
1048,0,3,3,3,4,11,2,0,2,3,6,6,1,3,1,5,8,4,100.0,21750,5,75.0,3,0,0,3,1,1771,3,9,3,1,2,3,115000,0,1,49,3,49.0
1049,0,3,3,2,4,7,2,0,2,1,8,8,2,1,5,5,8,0,60.0,11100,4,0.0,3,0,0,5,1,930,4,6,0,1,1,3,84900,0,1,64,4,64.0
1050,0,3,0,3,4,8,2,0,2,1,12,13,2,2,1,5,6,5,73.0,8993,7,0.0,4,4,1302,5,1,1302,4,6,0,3,2,3,176485,22,2,0,0,0.0
1051,0,3,0,3,0,5,2,0,2,1,12,13,2,2,1,5,6,5,103.0,11175,7,0.0,4,4,1316,5,1,1316,4,6,4,3,2,3,200141,20,2,0,0,0.0
1052,5,3,3,3,0,12,0,0,5,1,12,13,0,1,1,5,8,4,100.0,9500,6,272.0,3,3,816,3,1,1977,3,9,3,2,2,3,165000,52,3,43,29,43.0
1053,0,3,3,3,4,7,2,0,2,3,6,6,3,1,2,5,8,4,68.0,8562,5,145.0,3,3,1216,5,1,1526,3,7,4,1,1,3,144500,194,1,53,8,53.0
1054,5,3,3,3,0,5,2,0,5,1,12,13,1,2,1,5,8,4,90.0,11367,8,210.0,4,4,1065,5,1,1989,4,7,4,3,2,3,255000,259,4,4,4,4.0
1055,0,3,3,3,4,14,2,0,2,1,9,10,1,1,1,5,0,0,104.0,11361,6,160.0,3,4,1193,3,1,1523,3,7,3,3,2,3,180000,189,3,32,32,32.0
1056,11,3,0,3,4,16,2,4,2,1,12,13,3,2,1,5,8,4,43.0,7052,7,240.0,4,4,1364,5,1,1364,4,6,4,2,2,3,185850,228,3,1,1,1.0
1057,5,3,1,3,2,15,2,0,5,1,6,6,2,2,3,5,8,4,91.87878787878788,29959,7,0.0,4,4,973,5,1,1850,4,7,4,3,2,3,248000,266,3,15,15,15.0
1058,5,3,0,3,4,16,2,0,5,1,12,13,3,2,1,5,8,4,96.0,11308,9,154.0,5,5,1104,5,1,2184,5,10,4,3,3,3,335000,102,4,1,1,1.0
1059,4,3,0,1,0,6,2,0,0,1,8,8,1,1,5,1,8,4,71.8048780487805,11275,6,480.0,3,3,854,3,1,1991,3,7,4,1,2,3,220000,19,2,75,57,30.0
1060,11,3,3,3,4,22,2,4,2,1,5,5,2,2,1,5,8,4,41.0,4920,8,0.0,4,4,1338,5,1,1338,4,6,0,3,2,3,213500,170,3,9,9,9.0
1061,1,0,3,2,4,9,2,0,2,1,8,8,2,1,5,5,3,4,120.0,18000,3,0.0,2,3,894,3,1,894,3,6,0,2,3,3,81000,20,1,73,58,14.0
1062,14,4,3,3,4,17,2,1,5,1,13,14,2,0,5,5,8,4,85.0,13600,5,0.0,3,3,662,3,0,2337,3,10,0,1,2,3,90000,57,2,107,57,62.0
1063,1,4,3,3,4,17,0,0,2,1,8,8,2,0,5,5,8,4,50.0,6000,6,0.0,3,3,1103,4,1,1103,4,5,4,1,2,3,110500,286,1,81,26,30.0
1064,0,3,0,3,1,12,2,0,2,1,9,10,1,1,1,5,8,4,76.46236559139786,11000,5,200.0,3,3,1154,5,1,1154,3,6,1,2,2,3,154000,58,2,43,43,43.0
1065,5,3,3,3,4,4,2,0,5,1,13,14,2,2,1,5,8,4,80.0,14000,7,0.0,4,5,1306,5,1,2260,4,7,0,2,2,3,328000,340,4,14,13,14.0
1066,5,3,0,3,4,8,2,0,5,1,12,13,2,2,1,5,8,4,59.0,7837,6,0.0,4,4,799,4,1,1571,3,7,3,2,2,3,178000,40,3,16,15,16.0
1067,5,3,3,3,4,12,2,0,5,1,6,6,1,1,1,5,8,4,80.0,9760,6,360.0,3,3,780,3,1,1611,3,7,0,2,2,3,167900,645,3,44,44,44.0
1068,12,4,3,3,4,10,2,4,5,1,5,5,2,1,1,5,8,4,42.0,3964,6,0.0,3,4,942,4,1,2521,3,10,4,3,2,3,151400,748,4,33,33,33.0
1069,3,3,3,3,4,12,2,0,1,1,8,8,2,1,5,5,8,4,60.0,9600,5,0.0,3,3,845,3,1,893,4,4,0,1,2,3,135000,0,2,58,4,22.0
1070,0,3,3,3,4,12,2,0,2,3,8,8,1,1,1,5,8,4,72.0,10152,5,120.0,3,3,1048,3,1,1048,3,6,0,1,1,3,135000,212,2,51,51,51.0
1071,5,3,3,3,4,14,6,0,5,1,8,8,2,1,1,5,8,4,78.0,11700,6,0.0,3,3,727,5,1,1556,3,8,0,1,2,3,154000,0,2,41,41,41.0
1072,4,3,3,3,4,7,0,0,0,1,8,8,2,1,5,5,8,4,50.0,7585,5,0.0,3,2,810,2,1,1456,3,7,3,1,1,3,91500,0,3,58,56,52.0
1073,5,3,0,0,0,7,2,0,5,3,6,10,1,1,1,5,8,4,75.0,7950,6,140.0,3,3,690,3,1,1426,3,6,0,3,2,3,159500,252,2,32,32,32.0
1074,0,3,3,3,4,5,2,0,2,1,12,13,2,2,1,5,8,4,74.0,8556,7,0.0,4,4,1240,5,1,1240,4,5,0,2,3,3,194000,233,2,1,1,1.0
1075,6,3,3,3,4,6,2,0,5,1,13,14,2,1,1,5,1,4,75.0,13125,7,0.0,3,3,800,3,1,1740,3,6,4,1,1,3,219500,0,2,67,23,67.0
1076,4,3,3,3,4,17,2,0,0,1,13,14,2,1,1,5,8,4,60.0,10800,5,0.0,3,2,796,4,1,1466,4,7,3,1,2,3,170000,457,3,70,17,56.0
1077,0,3,0,3,0,12,2,0,2,1,12,10,2,1,1,5,8,0,76.46236559139786,15870,5,0.0,3,3,1096,5,1,1096,3,6,0,3,1,3,138800,272,2,37,37,37.0
1078,11,4,3,3,4,5,2,4,2,1,12,13,1,2,1,5,8,4,37.0,4435,6,169.0,4,4,848,5,1,848,4,3,4,2,2,3,155900,140,2,2,2,2.0
1079,0,3,3,3,4,5,2,0,2,1,12,13,2,2,1,5,8,4,65.0,8775,5,0.0,3,4,990,4,1,990,3,5,0,1,1,3,126000,64,1,13,13,11.0
1080,0,3,3,3,4,14,2,0,2,1,12,13,1,1,1,5,0,0,80.0,11040,6,144.0,4,3,1258,5,1,1258,4,5,0,2,2,3,145000,271,3,37,4,37.0
1081,0,3,3,3,0,19,1,0,2,1,6,6,2,1,1,5,8,4,75.0,7500,5,0.0,3,3,1040,2,1,1040,3,5,0,3,1,3,133000,220,3,47,47,47.0
1082,0,3,3,3,4,5,2,0,2,1,12,13,1,2,1,5,8,4,70.0,8749,7,100.0,4,4,1459,5,1,1459,4,6,4,2,2,3,192000,231,2,5,5,5.0
1083,0,3,3,3,4,12,2,0,2,3,6,6,1,1,1,5,8,4,80.0,8800,6,425.0,3,3,1251,3,1,1251,3,6,4,2,1,3,160000,116,2,42,42,42.0
1084,5,3,1,3,0,8,2,0,5,1,6,6,2,2,1,5,8,4,79.87755102040816,13031,6,0.0,3,4,691,4,1,1498,3,6,3,3,2,3,187500,359,3,11,10,11.0
1085,9,3,3,3,4,20,2,0,6,1,6,6,2,2,1,5,8,4,73.0,9069,6,0.0,3,4,936,5,1,996,4,5,0,1,2,3,147000,120,2,18,18,18.0
1086,12,4,3,3,4,10,2,4,5,1,5,5,2,1,1,5,8,4,27.8,1974,4,0.0,3,3,546,3,1,1092,3,6,0,2,1,3,83500,216,2,37,37,37.0
1087,5,1,3,3,4,21,2,0,5,1,12,13,2,2,1,5,8,4,85.0,10574,8,0.0,4,4,1082,5,1,1953,4,9,4,2,3,3,252000,210,3,4,3,4.0
1088,12,4,3,3,4,7,2,3,5,1,12,13,3,2,5,5,8,4,24.0,2522,7,50.0,4,4,970,5,1,1709,4,7,0,1,2,3,137500,40,2,2,2,2.0
1089,11,1,0,3,4,21,2,4,2,1,8,8,2,2,1,5,8,4,37.0,3316,8,0.0,4,4,1247,5,1,1247,4,4,4,3,2,3,197000,84,3,1,1,1.0
1090,10,3,3,3,0,12,2,2,2,1,3,3,2,3,5,5,8,4,60.0,8544,3,0.0,3,0,0,2,0,1040,3,6,0,1,2,3,92900,0,2,59,59,22.0
1091,12,1,3,3,4,21,2,3,5,1,8,8,1,2,5,5,8,4,24.0,2160,7,212.0,4,4,600,5,1,1252,4,4,0,1,2,3,160000,48,4,9,8,9.0
1092,4,3,3,0,4,18,2,0,0,1,8,8,2,2,5,5,8,4,60.0,8400,6,0.0,3,3,1181,2,1,1694,3,7,4,1,2,3,136500,470,2,83,58,83.0
1093,0,3,3,3,0,12,1,0,2,3,8,8,1,1,5,5,8,4,71.0,9230,5,166.0,3,3,864,4,1,1200,4,6,0,1,2,3,146000,64,3,41,8,29.0
1094,0,3,3,3,4,12,2,0,2,1,8,8,2,1,1,5,8,4,74.0,5868,5,0.0,3,3,936,5,1,936,3,4,0,3,1,3,129000,240,2,54,10,54.0
1095,0,3,0,3,4,5,2,0,2,1,12,13,2,2,1,5,8,4,78.0,9317,6,0.0,4,4,1314,4,1,1314,4,6,4,2,2,3,176432,22,2,1,1,1.0
1096,6,4,3,3,4,9,2,0,5,1,13,14,2,2,6,3,8,4,60.0,6882,6,0.0,3,3,684,3,1,1355,4,7,0,0,0,0,127000,251,2,93,1,0.0
1097,11,3,3,3,4,22,2,4,2,1,6,6,2,1,1,5,8,4,62.7,3696,8,0.0,4,4,1074,5,1,1088,4,5,0,2,2,3,170000,211,2,21,21,20.0
1098,4,4,3,3,4,3,2,0,0,1,8,8,2,0,5,5,8,4,50.0,6000,4,0.0,3,3,672,3,1,1324,3,6,0,1,1,3,128000,0,1,73,59,73.0
1099,0,3,0,3,4,14,6,0,2,1,9,10,1,1,1,5,0,0,82.0,11880,7,206.0,3,4,1271,3,1,1601,3,7,3,2,2,3,157000,0,2,31,31,31.0
1100,1,3,3,0,4,18,2,0,2,1,13,14,2,1,5,5,8,4,60.0,8400,2,0.0,3,3,290,3,0,438,2,3,0,1,1,3,60000,0,1,89,59,79.0
1101,0,3,0,3,4,12,2,0,2,1,6,8,2,1,5,5,8,4,61.0,9758,5,0.0,3,3,950,3,1,950,3,5,0,1,1,3,119500,0,1,36,36,26.0
1102,0,3,3,3,4,12,2,0,2,1,13,14,1,1,1,5,8,3,70.0,7000,5,45.0,3,3,1010,5,1,1134,3,6,0,2,1,3,135000,16,1,47,5,47.0
1103,0,3,3,3,0,12,2,0,2,3,3,3,2,1,3,5,8,4,79.0,8910,6,0.0,3,3,655,5,1,1194,3,6,2,3,2,3,159500,192,2,47,47,52.0
1104,12,4,3,3,4,2,2,4,5,1,6,6,1,1,5,5,8,4,24.0,2016,5,304.0,3,3,630,3,1,1302,3,6,0,1,2,3,106000,0,3,37,37,37.0
1105,5,3,0,3,0,15,2,0,5,1,6,6,1,2,1,5,8,4,98.0,12256,8,362.0,4,5,1463,5,1,2622,4,9,3,2,2,3,325000,218,4,16,15,16.0
1106,0,3,0,3,0,20,1,0,2,3,6,6,2,2,1,5,8,4,114.0,10357,7,0.0,4,4,910,4,1,1442,4,6,3,3,2,3,179900,244,3,17,16,17.0
1107,5,3,2,1,1,8,2,0,5,1,12,13,2,2,3,5,6,5,168.0,23257,7,0.0,4,5,868,5,1,2021,4,9,4,2,2,3,274725,100,3,0,0,0.0
1108,5,3,3,3,4,8,2,0,5,1,12,13,2,2,1,5,8,0,79.87755102040816,8063,6,0.0,3,4,924,5,1,1690,3,7,3,2,2,3,181000,148,3,7,7,7.0
1109,0,3,0,3,4,16,2,0,2,1,8,8,3,2,1,5,8,4,107.0,11362,8,42.0,4,5,1836,5,1,1836,4,7,4,3,3,3,280000,310,3,5,4,5.0
1110,5,3,3,3,4,8,2,0,5,1,6,6,2,2,1,5,8,4,79.87755102040816,8000,6,0.0,3,4,773,4,1,1658,3,8,3,3,2,3,188000,308,4,13,12,13.0
1111,5,3,3,3,4,14,2,0,5,3,9,10,1,1,1,5,8,4,80.0,10480,7,660.0,3,3,803,3,1,1964,3,8,4,2,2,3,205000,69,3,32,32,32.0
1112,0,3,0,3,0,12,2,0,2,1,14,15,2,1,5,5,8,4,73.0,7100,5,0.0,3,3,816,3,1,816,3,5,0,1,1,3,129900,0,2,49,49,49.0
1113,0,3,3,3,4,12,2,0,2,1,13,14,2,1,1,5,8,4,66.0,8923,5,0.0,3,3,1008,4,1,1008,4,6,0,1,1,3,134500,18,2,54,1,54.0
1114,0,3,3,3,4,17,2,0,2,1,8,8,2,1,5,5,8,4,90.0,5400,5,0.0,3,3,833,5,1,833,4,4,0,1,1,3,117000,0,1,52,6,51.0
1115,0,3,3,3,4,16,2,0,2,3,12,13,3,2,1,5,6,5,93.0,12085,8,328.0,4,5,1734,5,1,1734,5,7,4,2,3,3,318000,0,3,0,0,0.0
1116,8,3,3,3,4,8,2,0,7,3,12,13,2,2,3,5,8,4,79.87755102040816,7750,8,0.0,4,4,408,5,1,1419,4,7,3,3,2,3,184100,120,4,7,7,7.0
1117,0,3,0,3,2,19,1,0,2,1,12,13,2,1,1,5,8,4,57.0,9764,5,0.0,3,3,894,5,1,894,4,5,0,2,2,3,130000,0,2,41,5,41.0
1118,8,3,3,3,4,19,2,0,7,1,8,8,2,1,3,5,8,4,85.0,13825,5,0.0,3,3,533,3,1,1601,3,6,0,2,1,3,140000,314,2,50,21,50.0
1119,0,3,3,3,4,12,2,0,2,1,3,14,2,1,1,5,8,4,70.0,7560,5,0.0,3,3,1040,3,1,1040,3,6,0,2,1,3,133700,392,1,47,47,47.0
1120,1,4,3,0,4,9,2,0,2,1,3,3,2,0,5,5,8,4,59.0,8263,6,0.0,3,3,1012,3,1,1012,3,6,4,1,1,3,118400,134,1,87,57,87.0
1121,0,3,3,3,4,5,2,0,2,1,12,13,1,2,1,5,6,5,84.0,10084,7,196.0,4,4,1552,5,1,1552,4,7,0,2,3,3,212900,164,2,1,0,1.0
1122,0,3,0,3,0,7,2,0,2,1,0,0,2,1,2,5,0,0,68.21739130434783,8926,4,0.0,3,3,672,5,1,960,3,5,0,1,1,3,112000,224,1,53,53,53.0
1123,0,3,3,3,4,7,2,0,2,3,12,13,2,1,6,3,8,4,50.0,9405,5,0.0,3,3,698,5,1,698,3,4,0,0,0,0,118000,200,2,62,1,0.0
1124,8,3,0,3,4,8,2,0,7,1,6,6,1,2,1,5,8,4,79.87755102040816,9125,7,170.0,3,4,384,4,1,1482,4,7,3,3,2,3,163900,125,3,15,15,15.0
1125,0,3,3,3,4,12,2,0,2,1,9,10,2,1,5,1,8,4,60.0,10434,4,0.0,3,3,1005,3,1,1005,2,5,3,1,2,2,115000,0,1,54,54,32.0
1126,11,3,3,3,4,0,2,4,2,3,12,13,1,2,1,5,8,4,53.0,3684,7,130.0,4,4,1373,5,1,1555,4,7,3,3,3,3,174000,163,2,2,2,2.0
1127,0,3,2,3,0,8,2,0,2,3,12,13,2,2,1,5,8,3,182.0,14572,7,0.0,4,4,1530,5,1,1530,4,7,4,3,3,3,259000,180,3,3,3,3.0
1128,5,3,0,3,4,8,2,0,5,1,12,13,2,2,3,5,8,4,59.0,11796,7,0.0,4,4,847,5,1,1959,4,8,4,3,2,3,215000,148,3,3,2,3.0
1129,10,4,3,3,4,17,2,2,6,1,8,8,1,1,5,5,8,4,60.0,7200,5,180.0,3,4,936,3,1,936,3,4,0,1,2,3,140000,49,2,27,27,27.0
1130,4,3,3,3,4,18,2,0,0,1,14,10,2,0,5,5,8,4,65.0,7804,4,0.0,3,3,1122,3,1,1981,4,7,3,1,2,3,135000,475,3,81,59,28.0
1131,0,3,3,3,4,11,2,0,2,1,6,6,2,2,6,3,7,0,63.0,10712,5,0.0,3,4,974,3,1,974,3,5,0,0,0,0,93500,28,1,16,15,0.0
1132,6,4,3,3,4,17,2,0,5,1,13,14,2,0,5,5,8,4,90.0,9900,6,0.0,3,3,1008,3,1,2210,2,8,0,1,1,2,117500,48,2,127,57,77.0
1133,5,3,0,3,4,20,2,0,5,1,12,13,2,2,1,5,8,4,80.0,9828,8,0.0,4,4,1128,5,1,2020,4,8,3,2,2,3,239500,155,3,14,14,14.0
1134,5,3,0,1,4,8,2,0,5,1,12,13,2,2,1,5,8,4,57.0,8773,6,0.0,3,4,916,4,1,1600,3,7,3,3,2,3,169000,138,3,10,10,10.0
1135,1,4,3,3,0,3,2,0,2,1,13,14,2,0,5,5,8,4,60.0,6180,6,0.0,3,3,960,3,0,986,3,5,4,1,1,3,102000,128,1,81,57,81.0
1136,4,3,3,3,4,12,2,0,0,1,12,13,2,1,1,5,8,0,80.0,9600,6,0.0,3,3,1032,3,1,1252,3,6,0,1,1,3,119000,96,1,58,58,58.0
1137,4,3,3,3,4,19,1,0,0,1,12,13,2,1,6,3,8,4,54.0,6342,5,0.0,3,3,780,4,0,1020,3,6,0,0,0,0,94000,176,1,135,14,0.0
1138,0,3,0,3,4,11,2,0,2,1,9,7,2,2,1,5,8,4,70.08333333333333,9819,6,0.0,3,3,1567,3,1,1567,4,5,3,2,2,3,196000,296,3,32,32,32.0
1139,1,3,0,3,4,3,2,0,2,1,11,12,2,0,5,5,8,4,98.0,8731,5,0.0,3,3,915,3,1,1167,3,6,4,1,2,3,144000,342,1,87,57,35.0
1140,0,3,3,3,0,12,2,0,2,1,6,6,2,1,5,5,0,0,60.0,7350,5,0.0,3,3,952,3,1,952,3,4,0,1,2,3,139000,0,2,57,57,20.0
1141,5,3,0,3,1,14,4,0,5,1,9,10,1,1,1,5,8,4,81.28888888888889,10304,5,44.0,3,3,780,5,1,1868,4,9,3,1,2,3,197500,544,4,33,33,33.0
1142,5,3,3,3,4,5,2,0,5,3,12,13,3,2,3,5,6,5,77.0,9965,8,340.0,4,5,1466,5,1,2828,4,11,3,2,3,3,424870,269,4,1,0,1.0
1143,0,3,3,3,4,19,2,0,2,1,13,10,2,1,6,3,8,4,74.4375,9000,5,0.0,3,3,1006,3,1,1006,3,5,0,0,0,0,80000,24,1,49,49,0.0
1144,14,3,3,3,4,7,2,1,0,1,8,8,2,0,5,5,8,4,60.0,12180,4,0.0,3,4,672,2,0,924,2,5,0,1,1,3,80000,0,2,69,60,69.0
1145,4,4,3,3,4,3,2,0,0,1,8,8,2,0,5,5,8,3,52.0,6240,5,0.0,3,3,1042,5,1,1576,3,8,4,1,1,3,149000,0,1,78,56,78.0
1146,0,3,3,3,4,20,2,0,2,1,13,15,1,1,1,5,8,4,71.5,11200,6,85.0,4,4,1298,3,1,1298,4,5,3,1,2,3,180000,191,3,21,21,21.0
1147,6,3,3,0,4,6,2,0,5,1,8,8,2,1,1,5,8,4,75.0,12000,7,0.0,3,3,704,5,1,1564,2,7,4,1,1,3,174500,0,2,68,59,68.0
1148,4,4,3,3,4,17,2,0,0,1,13,14,2,2,5,5,8,4,62.788990825688074,5700,7,0.0,3,3,572,3,1,1111,3,5,4,1,1,3,116900,176,1,82,58,26.0
1149,6,4,3,3,4,17,0,0,5,3,12,13,2,2,5,5,8,4,50.0,9000,7,0.0,3,3,650,5,1,1482,3,7,0,1,2,3,143000,0,2,89,21,79.0
1150,0,3,0,3,4,12,2,0,2,1,3,3,2,1,1,5,8,4,57.0,8280,6,0.0,3,3,932,5,1,932,4,4,4,1,1,3,124000,214,1,57,57,57.0
1151,0,3,3,3,4,7,2,0,2,1,6,10,1,1,1,5,8,4,134.0,17755,5,132.0,3,3,1466,3,1,1466,2,6,4,3,2,3,149900,240,2,47,47,47.0
1152,0,3,0,3,4,6,2,0,2,1,10,11,2,2,1,5,8,0,90.0,14115,6,0.0,3,3,1073,5,1,1811,5,6,4,3,2,3,230000,280,1,50,2,50.0
1153,1,4,3,3,0,9,2,0,2,1,13,14,2,0,5,5,8,4,62.5,5890,6,0.0,4,3,816,5,1,816,3,5,0,1,1,3,120500,96,1,78,1,6.0
1154,5,3,0,3,4,12,2,0,5,1,12,13,3,1,1,5,8,4,76.46236559139786,13700,7,288.0,3,3,864,3,1,1820,4,8,4,1,2,3,201800,417,3,43,20,43.0
1155,0,3,0,3,0,24,2,0,2,1,9,10,2,1,1,5,8,4,90.0,10768,5,0.0,4,4,1437,3,1,1437,4,6,2,2,2,3,218000,201,3,31,3,31.0
1156,8,3,3,3,4,12,2,0,7,1,3,3,2,2,1,5,8,4,85.0,9350,5,0.0,3,3,1219,4,1,1265,4,6,4,2,2,3,179900,188,3,43,9,43.0
1157,11,3,0,3,4,16,2,3,2,1,12,13,3,2,1,5,8,4,34.0,5001,7,166.0,4,4,1314,5,1,1314,4,6,4,2,2,3,230000,234,3,2,1,1.0
1158,0,3,3,3,2,21,1,0,2,1,12,13,3,2,1,5,3,5,92.0,11932,8,186.0,4,4,1580,5,1,1580,4,7,0,2,3,3,235128,24,2,1,0,0.0
1159,5,3,3,3,4,14,2,0,5,3,6,6,1,1,1,5,8,4,76.0,9120,6,270.0,4,3,901,3,1,1876,4,8,3,2,2,4,185000,69,3,34,34,34.0
1160,12,3,3,3,4,13,2,3,5,1,9,2,2,1,1,5,8,4,24.0,2280,6,0.0,3,4,855,2,1,1456,3,7,3,1,2,3,146000,26,3,32,32,32.0
1161,0,3,0,2,1,6,4,0,2,3,6,6,1,1,5,5,8,4,71.8048780487805,14778,6,72.0,4,3,1296,5,1,1640,4,7,4,1,2,3,224000,324,2,54,2,15.0
1162,0,3,3,3,4,19,2,0,2,1,12,13,2,1,1,5,8,4,109.0,8724,5,0.0,3,4,894,4,1,894,3,5,1,3,2,3,129000,0,1,39,39,39.0
1163,10,3,3,3,4,19,1,2,6,1,9,10,2,1,4,5,8,2,60.0,12900,4,0.0,3,4,1198,3,1,1258,3,6,0,1,2,2,108959,120,4,39,39,39.0
1164,8,3,0,3,2,24,1,0,7,1,9,10,2,2,1,5,8,4,59.714285714285715,16157,5,0.0,3,4,1360,5,1,1432,4,5,3,1,2,3,194000,348,3,29,29,29.0
1165,0,3,0,3,4,16,2,0,2,1,12,13,3,2,1,5,6,5,79.0,9541,7,268.0,4,4,1502,5,1,1502,4,7,0,2,2,3,233170,114,2,0,0,0.0
1166,0,3,0,3,0,5,2,0,2,1,12,13,3,2,1,5,8,4,64.0,10475,8,72.0,4,4,1694,5,1,1694,4,7,0,2,3,3,245350,193,2,2,2,2.0
1167,5,3,0,3,4,8,6,0,5,1,12,13,2,2,1,5,8,4,58.0,10852,6,0.0,3,4,959,5,1,1671,3,7,3,3,2,3,173000,38,4,6,6,6.0
1168,6,3,3,3,0,7,2,0,5,3,11,12,2,1,2,5,8,4,120.0,13728,6,0.0,3,3,1127,5,1,2108,4,7,3,1,2,3,235000,90,2,73,22,73.0
1169,5,3,0,3,1,15,2,0,5,3,6,6,1,2,1,5,8,4,118.0,35760,10,1378.0,4,5,1930,5,1,3627,4,10,3,3,3,3,625000,437,5,11,10,11.0
1170,8,3,3,3,4,11,2,0,7,1,9,10,2,1,1,5,8,4,76.0,9880,6,0.0,3,3,1096,3,1,1118,3,6,1,3,1,3,171000,203,2,31,31,31.0
1171,0,3,3,3,4,12,2,0,2,3,8,8,2,1,1,5,8,4,76.0,9120,6,0.0,3,3,1261,5,1,1261,3,6,3,2,2,3,163000,288,2,50,50,50.0
1172,12,1,0,3,4,21,2,4,5,1,8,8,2,2,5,5,8,4,35.0,4017,7,0.0,4,4,625,5,1,1250,4,5,0,3,2,3,171900,54,3,2,1,2.0
1173,4,3,0,0,4,4,2,0,0,1,8,8,2,1,6,3,8,4,138.0,18030,5,0.0,3,3,1598,3,1,3086,5,12,4,0,0,0,200500,122,3,61,13,0.0
1174,6,3,0,3,4,6,2,0,5,1,13,14,2,0,5,5,8,4,80.0,16560,6,0.0,3,4,952,3,1,2345,3,9,4,1,2,3,239000,0,3,74,56,74.0
1175,4,3,3,3,4,15,2,0,0,3,6,6,1,2,1,5,8,4,85.0,10678,8,337.0,4,4,1683,5,1,2872,4,9,3,3,2,3,285000,33,3,15,7,15.0
1176,0,3,0,3,1,11,2,0,2,1,6,10,2,1,1,5,8,4,37.0,6951,5,0.0,3,3,876,3,1,923,3,5,0,1,1,3,119500,362,2,24,23,24.0
1177,4,4,3,0,4,17,0,0,0,1,8,8,2,1,5,5,8,4,62.788990825688074,3950,6,0.0,3,3,818,3,1,1224,3,5,0,1,1,3,115000,116,1,83,5,83.0
1178,4,3,0,3,2,6,2,0,0,1,13,14,2,0,5,5,8,4,54.0,7681,5,0.0,3,3,731,5,1,1343,3,7,4,1,1,2,154900,294,2,88,59,88.0
1179,0,3,3,3,0,7,2,0,2,1,13,14,2,3,6,3,8,4,77.0,8335,5,0.0,3,0,0,4,1,1124,3,5,4,0,0,0,93000,226,1,52,52,0.0
1180,5,3,1,3,0,23,2,0,5,1,8,8,2,5,1,5,8,4,80.13333333333334,11170,7,0.0,3,4,1216,5,1,2514,3,8,0,3,2,3,250000,0,3,16,15,16.0
1181,11,4,0,1,4,6,2,4,2,3,5,5,3,2,1,5,6,5,64.0,5587,8,186.0,5,5,1600,5,1,1652,4,5,4,3,2,3,392500,368,4,0,0,0.0
1182,5,3,0,3,0,15,2,0,5,3,13,7,2,2,1,5,8,0,160.0,15623,10,0.0,4,5,2396,5,1,4476,5,10,3,3,3,3,745000,249,5,11,11,11.0
1183,1,3,3,3,4,17,2,0,2,3,11,12,2,0,5,5,8,4,60.0,10800,5,0.0,3,3,1120,5,1,1130,3,5,4,1,2,3,120000,229,2,86,56,36.0
1184,0,3,3,3,4,23,2,0,2,3,8,8,1,1,0,5,8,4,50.0,35133,5,226.0,3,3,1572,4,1,1572,3,5,3,2,3,3,186700,526,3,44,44,44.0
1185,4,3,3,3,4,7,2,0,0,1,0,0,2,0,1,5,8,4,60.0,9738,5,0.0,3,3,784,4,1,1221,3,7,0,1,1,3,104900,236,2,82,56,41.0
