,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1138,20,RL,,9819,1,0.0,3,1,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,3,PConc,3.0,3.0,4.0,5.0,1567,1.0,0,0,1567,2,3,1,4.0,1567,0,0,1567,1,0,2,0,2,1,4,5,8,2,3.0,2.0,1977.0,2.0,2,714,3.0,3.0,3,264,32,0,0,0,0,0.0,0.0,0.0,0,5,2009,WD,Normal,196000
1139,30,RL,98.0,8731,1,0.0,3,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3.0,3.0,1.0,4.0,645,1.0,0,270,915,2,3,1,4.0,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,4.0,1.0,1972.0,1.0,2,495,3.0,3.0,3,0,0,216,0,126,0,0.0,0.0,0.0,0,5,2007,WD,Normal,144000
1140,20,RL,60.0,7350,1,0.0,4,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,852,1.0,0,100,952,2,3,1,4.0,952,0,0,952,1,0,1,0,2,1,3,4,8,0,0.0,1.0,1988.0,1.0,2,840,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2008,COD,Abnorml,139000
1141,60,RL,,10304,1,0.0,3,1,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,4,CBlock,3.0,3.0,1.0,5.0,381,1.0,0,399,780,2,5,1,4.0,1088,780,0,1868,1,0,2,1,4,1,4,9,8,1,3.0,2.0,1976.0,1.0,2,484,3.0,3.0,3,448,96,0,0,0,0,0.0,0.0,0.0,0,10,2009,WD,Normal,197500
1142,60,RL,77.0,9965,1,0.0,4,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5.0,3.0,4.0,6.0,1150,1.0,0,316,1466,2,5,1,4.0,1466,1362,0,2828,1,0,3,0,4,1,4,11,8,1,3.0,2.0,2006.0,2.0,3,1052,3.0,3.0,3,125,144,0,0,0,0,0.0,0.0,0.0,0,4,2007,New,Partial,424870
1143,20,RL,,9000,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,288,1.0,0,718,1006,2,3,1,4.0,1006,0,0,1006,0,0,1,0,3,1,3,5,8,0,0.0,0.0,,0.0,0,0,0.0,0.0,3,0,24,0,0,0,0,0.0,0.0,0.0,0,7,2008,WD,Normal,80000
1144,190,RL,60.0,12180,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4.0,3.0,1.0,4.0,348,1.0,0,324,672,1,2,0,3.0,672,252,0,924,1,0,1,0,2,1,2,5,8,0,0.0,1.0,1941.0,1.0,1,280,3.0,3.0,3,0,0,0,0,0,0,0.0,1.0,0.0,0,7,2010,WD,Normal,80000
1145,50,RM,52.0,6240,1,0.0,4,1,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,1042,1042,2,5,1,4.0,1042,534,0,1576,0,0,1,0,3,1,3,8,8,1,4.0,1.0,1928.0,1.0,1,225,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,8,2006,WD,Family,149000
1146,20,RL,,11200,1,0.0,4,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,4,3,CBlock,4.0,3.0,1.0,6.0,1258,1.0,0,40,1298,2,3,1,4.0,1298,0,0,1298,1,0,2,0,3,1,4,5,8,1,3.0,2.0,1985.0,1.0,2,403,3.0,3.0,3,165,26,0,0,0,0,0.0,0.0,0.0,0,5,2006,WD,Normal,180000
1147,70,RL,75.0,12000,1,0.0,4,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,275,1.0,0,429,704,2,5,1,4.0,860,704,0,1564,0,0,1,1,3,1,2,7,8,1,4.0,2.0,1941.0,1.0,1,234,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,174500
1148,50,RM,,5700,1,0.0,4,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0,1.0,0,572,572,2,3,1,4.0,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,4.0,1.0,1982.0,1.0,1,288,3.0,3.0,3,0,0,176,0,0,0,0.0,0.0,0.0,0,8,2008,WD,Normal,116900
1149,70,RM,50.0,9000,1,0.0,4,1,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,1.0,5.0,624,1.0,0,26,650,2,5,1,4.0,832,650,0,1482,0,1,1,0,3,1,3,7,8,0,0.0,1.0,1930.0,1.0,2,324,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,143000
1150,20,RL,57.0,8280,1,0.0,3,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,932,932,2,5,1,3.0,932,0,0,932,0,0,1,0,2,1,4,4,8,1,4.0,2.0,1950.0,1.0,1,306,3.0,3.0,3,0,0,214,0,0,0,0.0,2.0,0.0,0,11,2007,WD,Normal,124000
1151,20,RL,134.0,17755,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3.0,3.0,1.0,4.0,176,1.0,0,1290,1466,2,3,1,4.0,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,4.0,2.0,1959.0,3.0,2,528,3.0,3.0,3,0,140,0,0,100,0,0.0,0.0,0.0,0,11,2006,WD,Normal,149900
1152,20,RL,90.0,14115,1,0.0,3,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3.0,3.0,1.0,5.0,296,6.0,547,230,1073,2,5,1,4.0,1811,0,0,1811,0,0,1,0,2,1,5,6,8,1,4.0,2.0,1956.0,3.0,2,470,3.0,3.0,3,0,0,280,0,0,0,0.0,0.0,0.0,0,7,2006,WD,Abnorml,230000
1153,30,RM,,5890,1,0.0,4,1,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,3.0,5.0,538,1.0,0,278,816,2,5,1,4.0,816,0,0,816,0,0,1,0,2,1,3,5,8,0,0.0,1.0,2002.0,1.0,1,432,3.0,3.0,3,0,0,96,0,0,0,0.0,0.0,0.0,0,6,2008,WD,Normal,120500
1154,60,RL,,13700,1,0.0,3,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3.0,3.0,4.0,5.0,454,1.0,0,410,864,2,3,1,4.0,902,918,0,1820,0,0,1,2,4,1,4,8,8,2,4.0,2.0,1965.0,1.0,2,492,3.0,3.0,3,60,84,0,0,273,0,0.0,2.0,0.0,0,5,2008,WD,Normal,201800
1155,20,RL,90.0,10768,1,0.0,3,1,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4.0,3.0,4.0,5.0,1157,1.0,0,280,1437,2,3,1,4.0,1437,0,0,1437,1,0,2,0,3,1,4,6,8,1,2.0,2.0,1976.0,2.0,2,528,3.0,3.0,3,0,21,0,0,180,0,0.0,0.0,0.0,0,7,2007,WD,Normal,218000
1156,80,RL,85.0,9350,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3.0,3.0,4.0,5.0,633,1.0,0,586,1219,2,4,1,4.0,1265,0,0,1265,0,1,2,0,3,1,4,6,8,1,4.0,2.0,1965.0,2.0,2,502,3.0,3.0,3,0,92,0,96,0,0,0.0,1.0,0.0,0,10,2008,WD,Normal,179900
1157,120,RL,34.0,5001,1,0.0,3,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4.0,3.0,1.0,6.0,904,1.0,0,410,1314,2,5,1,4.0,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4.0,2.0,2008.0,2.0,2,626,3.0,3.0,3,172,62,0,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,230000
1158,20,RL,92.0,11932,1,0.0,4,1,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1580,1580,2,5,1,4.0,1580,0,0,1580,0,0,2,0,3,1,4,7,8,0,0.0,2.0,2008.0,2.0,3,830,3.0,3.0,3,0,24,0,0,0,0,0.0,0.0,0.0,0,6,2008,ConLD,Partial,235128
1159,60,RL,76.0,9120,1,0.0,4,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3.0,3.0,1.0,5.0,442,1.0,0,459,901,2,3,1,4.0,943,933,0,1876,0,0,2,1,4,1,4,8,8,1,3.0,2.0,1974.0,2.0,2,540,4.0,3.0,3,0,69,0,0,0,0,0.0,0.0,0.0,0,7,2008,WD,Normal,185000
1160,160,RL,24.0,2280,1,0.0,4,1,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,311,1.0,0,544,855,2,2,1,4.0,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,3.0,2.0,1978.0,1.0,2,440,3.0,3.0,3,26,0,0,0,0,0,0.0,0.0,0.0,0,7,2010,WD,Normal,146000
1161,20,RL,,14778,1,0.0,3,0,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3.0,3.0,1.0,4.0,728,1.0,0,568,1296,2,5,1,4.0,1640,0,0,1640,1,0,1,0,3,1,4,7,8,1,4.0,1.0,1993.0,1.0,2,924,3.0,3.0,3,108,0,0,216,0,0,0.0,0.0,0.0,0,11,2008,WD,Normal,224000
1162,20,RL,109.0,8724,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,1.0,4.0,492,1.0,0,402,894,2,4,1,4.0,894,0,0,894,0,0,1,0,3,1,3,5,8,1,1.0,2.0,1968.0,3.0,2,450,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,5,2007,WD,Normal,129000
1163,90,RL,60.0,12900,1,0.0,4,1,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,6.0,1198,1.0,0,0,1198,2,3,1,4.0,1258,0,0,1258,2,0,0,2,0,2,3,6,8,0,0.0,1.0,1969.0,1.0,2,400,2.0,3.0,3,120,0,0,0,0,0,0.0,0.0,0.0,0,1,2008,WD,Alloca,108959
1164,80,RL,,16157,1,0.0,3,1,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,4.0,5.0,680,3.0,391,289,1360,2,5,1,4.0,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,3.0,2.0,1978.0,1.0,2,588,3.0,3.0,3,168,180,0,0,0,0,0.0,0.0,0.0,0,6,2007,WD,Normal,194000
1165,20,RL,79.0,9541,1,0.0,3,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1502,1502,2,5,1,4.0,1502,0,0,1502,0,0,2,0,3,1,4,7,8,0,0.0,2.0,2009.0,2.0,2,644,3.0,3.0,3,0,114,0,0,0,0,0.0,0.0,0.0,0,9,2009,New,Partial,233170
1166,20,RL,64.0,10475,1,0.0,3,1,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1694,1694,2,5,1,4.0,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,0.0,2.0,2008.0,2.0,3,776,3.0,3.0,3,160,33,0,0,0,0,0.0,0.0,0.0,0,2,2010,WD,Normal,245350
1167,60,RL,58.0,10852,1,0.0,3,1,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,786,1.0,0,173,959,2,5,1,4.0,959,712,0,1671,1,0,2,1,3,1,3,7,8,1,3.0,2.0,2000.0,3.0,2,472,3.0,3.0,3,0,38,0,0,0,0,0.0,0.0,0.0,0,2,2006,WD,Normal,173000
1168,70,RL,120.0,13728,1,0.0,4,1,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,626,1.0,0,501,1127,2,5,1,4.0,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,3.0,2.0,1935.0,1.0,2,540,3.0,3.0,3,0,0,0,0,90,0,0.0,0.0,0.0,0,7,2008,WD,Normal,235000
1169,60,RL,118.0,35760,1,0.0,3,1,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,4,4,PConc,5.0,3.0,4.0,6.0,1387,1.0,0,543,1930,2,5,1,4.0,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,3.0,2.0,1995.0,3.0,3,807,3.0,3.0,3,361,76,0,0,0,0,0.0,0.0,0.0,0,7,2006,WD,Normal,625000
1170,80,RL,76.0,9880,1,0.0,4,1,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,522,1.0,0,574,1096,2,3,1,4.0,1118,0,0,1118,1,0,1,0,3,1,3,6,8,1,1.0,2.0,1977.0,3.0,1,358,3.0,3.0,3,203,0,0,0,0,576,3.0,2.0,0.0,0,7,2008,WD,Normal,171000
1171,20,RL,76.0,9120,1,0.0,4,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,662,1.0,0,599,1261,2,5,1,4.0,1261,0,0,1261,1,0,1,0,3,1,3,6,8,1,3.0,2.0,1958.0,2.0,2,433,3.0,3.0,3,0,0,0,0,288,0,0.0,0.0,1.0,1400,11,2008,WD,Normal,163000
1172,160,FV,35.0,4017,1,2.0,3,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,625,625,2,5,1,4.0,625,625,0,1250,0,0,2,1,2,1,4,5,8,0,0.0,1.0,2006.0,3.0,2,625,3.0,3.0,3,0,54,0,0,0,0,0.0,0.0,0.0,0,3,2008,WD,Normal,171900
1173,50,RL,138.0,18030,1,0.0,3,1,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,152,4.0,469,977,1598,2,3,1,4.0,1636,971,479,3086,0,0,3,0,3,1,5,12,4,1,4.0,0.0,,0.0,0,0,0.0,0.0,3,122,0,0,0,0,0,0.0,1.0,0.0,0,3,2007,WD,Normal,200500
1174,70,RL,80.0,16560,1,0.0,3,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,1.0,3.0,503,1.0,0,449,952,2,3,1,4.0,1170,1175,0,2345,0,0,2,1,4,1,3,9,8,1,4.0,1.0,1932.0,1.0,2,360,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,7,2006,WD,Normal,239000
1175,50,RL,85.0,10678,1,0.0,4,1,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,4,3,PConc,4.0,3.0,1.0,6.0,700,1.0,0,983,1683,2,5,1,4.0,2129,743,0,2872,0,0,2,1,4,1,4,9,8,1,3.0,2.0,1992.0,3.0,2,541,3.0,3.0,3,0,33,0,0,0,0,0.0,0.0,0.0,0,4,2007,WD,Normal,285000
1176,20,RL,37.0,6951,1,0.0,3,1,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,658,1.0,0,218,876,2,3,1,4.0,923,0,0,923,1,0,1,0,3,1,3,5,8,0,0.0,2.0,1984.0,1.0,1,264,3.0,3.0,3,362,0,0,0,0,0,0.0,1.0,0.0,0,10,2008,WD,Normal,119500
1177,50,RM,,3950,1,1.0,4,1,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,468,1.0,0,350,818,2,3,1,4.0,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,0.0,1.0,1926.0,1.0,1,210,3.0,3.0,1,0,0,116,0,0,0,0.0,0.0,0.0,0,12,2009,WD,Normal,115000
1178,50,RL,54.0,7681,1,0.0,3,1,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,731,731,2,5,1,4.0,820,523,0,1343,0,0,1,1,3,1,3,7,8,1,4.0,1.0,1921.0,1.0,1,186,2.0,3.0,3,192,0,102,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,154900
1179,20,RL,77.0,8335,1,0.0,4,1,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,4,1,4.0,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,4.0,0.0,,0.0,0,0,0.0,0.0,1,0,36,190,0,0,0,0.0,0.0,0.0,0,4,2006,WD,Normal,93000
1180,60,RL,,11170,1,0.0,2,1,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,4.0,3.0,1.0,2.0,1216,1.0,0,0,1216,2,5,1,4.0,1298,1216,0,2514,0,0,2,1,4,1,3,8,8,0,0.0,2.0,1990.0,3.0,2,693,3.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0.0,0,4,2006,WD,Normal,250000
1181,120,RM,64.0,5587,1,0.0,3,1,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5.0,3.0,4.0,6.0,1480,1.0,0,120,1600,2,5,1,4.0,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,4.0,2.0,2008.0,3.0,2,482,3.0,3.0,3,162,53,0,153,0,0,0.0,0.0,0.0,0,11,2008,New,Partial,392500
1182,60,RL,160.0,15623,1,0.0,3,1,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,4,3,PConc,5.0,3.0,3.0,6.0,2096,1.0,0,300,2396,2,5,1,4.0,2411,2065,0,4476,1,0,3,1,4,1,5,10,8,2,3.0,2.0,1996.0,3.0,3,813,3.0,3.0,3,171,78,0,0,0,555,4.0,1.0,0.0,0,7,2007,WD,Abnorml,745000
1183,30,RL,60.0,10800,1,1.0,4,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1.0,3.0,821,1.0,0,299,1120,2,5,1,4.0,1130,0,0,1130,1,0,1,0,2,1,3,5,8,1,4.0,1.0,1970.0,1.0,2,720,3.0,3.0,3,229,0,0,0,0,0,0.0,0.0,0.0,0,6,2006,WD,Normal,120000
1184,20,RL,50.0,35133,0,0.0,4,1,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,3.0,3.0,4.0,3.0,1159,1.0,0,413,1572,2,4,1,4.0,1572,0,0,1572,1,0,1,1,3,1,3,5,8,2,3.0,3.0,1963.0,2.0,3,995,3.0,3.0,3,0,263,0,0,263,0,0.0,0.0,0.0,0,5,2007,WD,Normal,186700
1185,50,RL,60.0,9738,1,0.0,4,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3.0,3.0,1.0,4.0,392,1.0,0,392,784,2,4,1,4.0,949,272,0,1221,1,0,1,0,4,1,3,7,8,0,0.0,2.0,1965.0,1.0,1,392,3.0,3.0,3,0,0,236,0,0,0,0.0,0.0,0.0,0,3,2006,WD,Normal,104900
1186,190,RL,107.0,10615,1,0.0,3,1,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2.0,3.0,2.0,4.0,440,1.0,0,538,978,2,3,1,4.0,1014,685,0,1699,1,0,2,0,3,2,3,7,8,0,0.0,1.0,1920.0,1.0,2,420,2.0,2.0,3,0,74,0,0,0,0,0.0,0.0,0.0,0,8,2009,WD,Abnorml,95000
1187,20,RL,89.0,12461,1,0.0,4,1,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1456,1.0,0,168,1624,2,5,1,4.0,1624,0,0,1624,1,0,2,0,2,1,4,5,8,1,2.0,2.0,1994.0,2.0,3,757,3.0,3.0,3,0,114,192,0,0,0,0.0,2.0,0.0,0,7,2006,WD,Normal,262000
1188,60,RL,68.0,8935,1,0.0,3,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,4,3,PConc,4.0,3.0,1.0,1.0,0,1.0,0,831,831,2,5,1,4.0,831,829,0,1660,0,0,2,1,3,1,4,7,8,0,0.0,2.0,2002.0,2.0,2,493,3.0,3.0,3,144,68,0,0,0,0,0.0,0.0,0.0,0,7,2009,WD,Normal,195000
1189,60,RL,60.0,7500,1,0.0,4,1,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0,1.0,0,994,994,2,4,1,4.0,1028,776,0,1804,0,0,2,1,3,1,4,7,8,1,3.0,2.0,1999.0,3.0,2,442,3.0,3.0,3,140,60,0,0,0,0,0.0,0.0,0.0,0,6,2010,WD,Normal,189000
1190,190,RL,,32463,1,0.0,4,0,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3.0,3.0,3.0,4.0,1159,1.0,0,90,1249,2,5,1,4.0,1622,0,0,1622,1,0,1,0,3,1,3,7,8,1,3.0,3.0,1975.0,3.0,4,1356,3.0,3.0,3,439,0,0,0,0,0,0.0,0.0,0.0,0,3,2007,WD,Normal,168000
