,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,SaleType,SaleCondition,SalePrice,Total_OutdoorSF,Baths,Age,AgeRemodAdd,AgeGarage
1228,120,RL,65.0,8769,Reg,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,766.0,5,PConc,5,1702,5,1,1702,5,7,4,Attchd,3,3,3,TA,New,Partial,367294,296,3,0,0,0.0
1229,80,RL,70.0,7910,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,Hip,BrkFace,HdBoard,None,0.0,3,CBlock,3,1075,4,1,1507,3,7,0,Basment,1,1,3,TA,WD,Normal,127000,0,2,48,48,48.0
1230,90,RL,74.4375,18890,IR1,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,Shed,Plywood,Plywood,None,1.0,3,CBlock,4,1361,5,1,2620,3,12,3,BuiltIn,2,2,3,TA,WD,Normal,190000,324,4,30,30,30.0
1231,90,RL,70.0,7728,Reg,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,Hip,Wd Sdng,Wd Sdng,BrkFace,120.0,3,CBlock,3,1106,3,1,1190,3,6,0,Attchd,1,2,3,TA,WD,Normal,132500,18,2,44,44,44.0
1232,90,RL,70.0,9842,Reg,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,Gable,HdBoard,HdBoard,None,0.0,3,Slab,0,0,3,1,1224,3,6,0,CarPort,1,2,3,TA,WD,Normal,101800,0,2,45,45,45.0
1233,20,RL,76.46236559139786,12160,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Plywood,Plywood,BrkFace,180.0,3,CBlock,3,1188,2,1,1188,3,6,0,Attchd,2,2,3,TA,COD,Abnorml,142000,0,2,51,51,51.0
1234,70,RH,55.0,8525,Reg,Bnk,Inside,SWISU,Norm,1Fam,2Story,5,Gable,MetalSd,MetalSd,None,0.0,3,PConc,3,940,3,0,1964,3,7,0,NA,0,0,0,None,WD,Abnorml,130000,192,2,97,58,0.0
1235,70,RL,96.0,13132,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,747,4,1,1784,3,9,0,Detchd,1,1,2,Fa,WD,Normal,138887,243,2,92,56,92.0
1236,160,RL,36.0,2628,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,Gable,VinylSd,Wd Shng,Stone,106.0,4,PConc,4,764,5,1,1626,4,6,0,BuiltIn,2,2,3,TA,WD,Normal,175500,27,3,7,7,7.0
1237,60,RL,41.0,12393,IR2,Lvl,FR2,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,0.0,4,PConc,4,847,5,1,1948,4,8,4,BuiltIn,3,2,3,TA,WD,Normal,195000,148,3,2,1,2.0
1238,20,RL,63.0,13072,Reg,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,0.0,4,PConc,4,1141,5,1,1141,3,6,0,Detchd,1,2,3,TA,WD,Abnorml,142500,0,2,1,1,1.0
1239,20,RL,64.0,9037,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,32.0,4,PConc,4,1476,5,1,1484,5,6,4,Attchd,2,2,3,TA,WD,Normal,265900,153,2,1,1,1.0
1240,60,RL,65.0,8158,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,252.0,4,PConc,4,884,5,1,1768,4,8,0,Attchd,2,2,3,TA,WD,Normal,224900,63,4,5,5,5.0
1241,20,RL,83.0,9849,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,Stone,0.0,4,PConc,4,1689,5,1,1689,4,7,0,Attchd,2,3,3,TA,New,Partial,248328,56,2,0,0,0.0
1242,85,RL,85.0,10625,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,Gable,Plywood,Plywood,BrkFace,81.0,3,CBlock,4,1053,3,1,1173,4,6,3,Attchd,2,2,3,TA,WD,Family,170000,120,3,36,36,36.0
1243,20,RL,107.0,13891,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10,Gable,VinylSd,VinylSd,None,0.0,5,PConc,5,2076,5,1,2076,5,7,4,Attchd,3,3,3,TA,New,Partial,465000,445,4,0,0,0.0
1244,70,RL,71.8048780487805,11435,IR1,HLS,Corner,Crawfor,Norm,1Fam,2Story,8,Gable,BrkFace,Stucco,None,0.0,3,PConc,4,792,2,1,1517,4,7,4,Detchd,1,2,3,TA,WD,Normal,230000,0,1,77,56,75.0
1245,80,RL,78.0,12090,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,Hip,VinylSd,VinylSd,BrkFace,74.0,3,CBlock,4,585,5,1,1868,3,7,3,BuiltIn,3,2,3,TA,WD,Abnorml,178000,527,4,23,4,23.0
1246,60,FV,65.0,8125,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,0.0,4,PConc,4,756,5,1,1553,4,6,0,Attchd,2,2,3,TA,New,Partial,186500,45,3,1,0,1.0
1247,80,RL,70.08333333333333,12328,IR1,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,335.0,3,CBlock,3,1012,3,1,1034,3,6,0,Attchd,1,3,3,TA,WD,Normal,169900,0,2,34,34,34.0
1248,75,RM,60.0,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,Gable,AsbShng,AsbShng,None,0.0,3,BrkTil,4,735,2,0,2058,3,8,4,Detchd,1,2,2,Fa,WD,Normal,129500,259,2,91,58,58.0
1249,20,RL,60.0,7200,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,876,3,1,988,3,6,0,Attchd,1,1,3,TA,WD,Normal,119000,80,1,57,57,57.0
1250,20,RL,93.0,11160,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,Hip,BrkFace,BrkFace,None,0.0,4,CBlock,3,2110,5,1,2110,5,8,3,Attchd,3,2,3,TA,WD,Normal,244000,0,4,42,42,42.0
1251,120,RL,81.88157894736842,3136,IR1,Lvl,Corner,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,Wd Shng,Stone,163.0,4,PConc,4,1405,5,1,1405,4,6,4,Attchd,2,2,3,TA,WD,Normal,171750,184,2,3,3,3.0
1252,20,RL,62.0,9858,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,3,864,3,1,874,3,5,0,Attchd,2,1,3,TA,WD,Normal,130000,33,2,41,41,41.0
1253,60,RL,59.714285714285715,17542,IR1,Lvl,Inside,Veenker,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,3,1192,3,1,2167,4,9,4,Attchd,2,2,3,TA,WD,Normal,294000,267,4,33,4,33.0
1254,60,RL,60.0,6931,Reg,Lvl,Inside,Edwards,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,Stone,92.0,4,PConc,4,746,5,1,1656,4,7,4,BuiltIn,3,2,3,TA,WD,Normal,165400,306,3,5,4,5.0
1255,50,RM,52.0,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,884,3,1,1367,3,6,4,Detchd,1,1,3,TA,WD,Normal,127500,120,1,76,57,29.0
1256,20,RL,91.0,14303,IR1,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,Hip,HdBoard,HdBoard,BrkFace,554.0,4,PConc,4,1986,5,1,1987,4,7,3,Attchd,3,2,3,TA,WD,Normal,301500,298,3,14,14,14.0
1257,30,RL,56.0,4060,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,PConc,2,864,5,1,864,3,4,0,NA,0,0,0,None,WD,Normal,99900,96,1,87,59,0.0
1258,80,RL,59.0,9587,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,Stone,182.0,4,PConc,4,856,5,1,1166,4,5,0,Attchd,3,2,3,TA,WD,Normal,190000,212,3,3,3,3.0
1259,20,RL,65.0,9750,Reg,Lvl,FR2,NAmes,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,1054,4,1,1054,3,6,0,Attchd,1,2,3,TA,WD,Normal,151000,260,3,39,39,39.0
1260,60,RL,79.87755102040816,24682,IR3,Lvl,CulDSac,Gilbert,RRAn,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,841,5,1,1675,3,7,3,BuiltIn,3,2,3,TA,WD,Normal,181000,103,3,10,10,10.0
1261,20,RL,80.0,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,0.0,3,CBlock,3,1050,4,1,1050,3,5,0,Attchd,1,1,3,TA,WD,Normal,128900,0,1,53,53,53.0
1262,50,RL,83.46153846153847,11250,Reg,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1104,5,1,1788,3,8,3,Attchd,1,1,3,TA,WD,Normal,161500,120,2,52,20,52.0
1263,70,RL,60.0,13515,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,6,Gambrel,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,764,5,1,1824,3,8,4,Detchd,1,2,3,TA,WD,Normal,180500,126,1,88,57,67.0
1264,120,RH,34.0,4060,Reg,Lvl,Inside,NAmes,Norm,TwnhsE,1Story,6,Gable,MetalSd,MetalSd,None,0.0,4,PConc,4,1405,5,1,1337,4,5,0,Attchd,3,2,3,TA,COD,Abnorml,181000,212,3,10,9,10.0
1265,160,FV,35.0,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,Hip,MetalSd,MetalSd,BrkFace,218.0,4,PConc,4,691,5,1,1452,4,6,0,Detchd,1,2,3,TA,WD,Normal,183900,34,4,7,7,7.0
1266,190,RM,60.0,10120,IR1,Bnk,Inside,OldTown,Feedr,2fmCon,2.5Unf,7,Hip,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,925,3,0,1889,3,9,4,Detchd,1,1,3,TA,WD,Normal,122000,264,2,97,57,47.0
1267,20,RL,89.0,13214,IR1,HLS,Inside,Timber,Norm,1Fam,1Story,9,Hip,Stucco,CmentBd,None,0.0,5,PConc,5,2002,5,1,2018,5,10,4,Attchd,3,3,3,TA,WD,Normal,378500,220,2,2,1,1.0
1268,50,RL,71.8048780487805,14100,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1.5Fin,8,Gable,Stucco,Stucco,BrkFace,632.0,3,CBlock,3,728,5,1,3447,4,11,4,BuiltIn,1,3,3,TA,WD,Normal,381000,326,4,73,11,26.0
1269,50,RL,78.0,11344,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,BrkFace,180.0,3,CBlock,3,874,3,1,1524,3,7,0,Attchd,1,1,3,TA,WD,Normal,144000,0,2,49,49,49.0
1270,40,RL,83.46153846153847,23595,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,Shed,Plywood,Plywood,None,0.0,4,PConc,4,1332,3,1,1524,4,4,3,Attchd,3,2,3,TA,WD,Normal,260000,268,3,31,31,31.0
1271,20,RL,81.28888888888889,9156,IR1,Lvl,Inside,NWAmes,PosN,1Fam,1Story,6,Hip,BrkFace,BrkFace,None,0.0,3,CBlock,3,1489,4,1,1489,4,7,4,Attchd,2,2,3,TA,WD,Normal,185750,0,2,41,41,41.0
1272,20,RL,74.4375,13526,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,Hip,HdBoard,Plywood,BrkFace,114.0,3,CBlock,3,935,3,1,935,3,5,0,Attchd,1,1,3,TA,WD,Normal,137000,180,2,41,41,41.0
1273,80,RL,124.0,11512,IR1,Lvl,Corner,Edwards,Norm,1Fam,SLvl,6,Gable,Plywood,Plywood,BrkFace,84.0,3,CBlock,3,1019,4,1,1357,5,5,4,Basment,2,1,3,TA,WD,Normal,177000,163,2,49,2,49.0
1274,50,RL,53.0,5362,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Shng,None,0.0,3,PConc,3,661,5,1,1250,3,8,4,Detchd,1,2,3,TA,WD,Normal,139000,323,2,97,4,22.0
1275,90,RL,95.0,11345,Reg,Lvl,Corner,NAmes,Feedr,Duplex,2Story,5,Gable,AsbShng,AsbShng,Stone,567.0,3,CBlock,3,928,4,1,1920,3,10,0,Detchd,1,2,3,Fa,WD,Normal,137000,0,2,59,57,59.0
1276,60,RL,81.28888888888889,12936,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,6,Gable,HdBoard,Plywood,None,0.0,3,CBlock,3,723,3,1,1395,3,6,3,Attchd,1,2,3,TA,WD,Normal,162000,410,3,37,37,37.0
1277,80,RL,81.28888888888889,17871,IR1,Lvl,CulDSac,NWAmes,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,BrkFace,359.0,3,CBlock,4,1680,2,1,1724,3,7,4,Attchd,2,2,3,TA,WD,Normal,197900,0,3,42,33,42.0
1278,60,RL,75.0,9473,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,0.0,4,PConc,4,1128,5,1,2031,4,7,4,Attchd,2,2,3,TA,WD,Normal,237000,211,4,6,6,6.0
1279,50,C (all),60.0,7500,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,698,3,1,1128,3,6,0,Detchd,2,2,3,TA,COD,Abnorml,68400,194,1,90,60,30.0
1280,20,RL,67.0,9808,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,110.0,4,PConc,4,1573,5,1,1573,4,6,0,Attchd,2,2,3,TA,WD,Normal,227000,72,3,7,7,7.0
1281,20,RL,50.0,8049,IR1,Lvl,CulDSac,Timber,Norm,1Fam,1Story,7,Hip,HdBoard,HdBoard,BrkFace,54.0,3,CBlock,4,1309,3,1,1339,3,6,3,Attchd,3,2,4,Gd,WD,Normal,180000,148,3,16,16,16.0
1282,20,RL,61.0,8800,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,4,1040,3,1,1040,4,5,0,Detchd,1,2,3,TA,WD,Normal,150500,288,2,32,1,32.0
1283,90,RL,94.0,9400,Reg,Low,Corner,Mitchel,Norm,Duplex,2Story,6,Mansard,MetalSd,Wd Shng,None,0.0,3,CBlock,3,912,3,1,1824,3,8,0,NA,0,0,0,None,WD,Normal,139000,128,4,39,39,0.0
1284,50,RL,50.0,9638,Reg,Lvl,Inside,SWISU,Feedr,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Shng,None,0.0,3,PConc,3,804,5,1,2447,4,10,4,Detchd,1,1,3,TA,WD,Normal,169000,430,2,91,20,41.0
1285,50,RM,50.0,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,780,5,1,1412,3,6,4,Detchd,1,1,3,TA,WD,Normal,132500,45,1,70,59,70.0
1286,20,RL,81.28888888888889,9790,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,Hip,HdBoard,HdBoard,BrkFace,451.0,3,CBlock,3,1328,3,1,1328,3,6,4,Attchd,1,2,3,TA,WD,Normal,143000,26,3,47,47,47.0
1287,20,RL,83.46153846153847,36500,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,CBlock,3,1624,2,1,1582,3,7,0,Attchd,1,2,3,TA,WD,Normal,190000,366,3,42,42,42.0
1288,120,RL,40.0,5664,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,CemntBd,CmentBd,None,0.0,4,PConc,4,1501,5,1,1659,5,5,5,Attchd,3,2,3,TA,WD,Normal,278000,271,3,9,9,9.0
1289,60,RL,86.0,11065,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,Stone,788.0,4,PConc,4,1085,5,1,1970,5,8,4,BuiltIn,3,3,3,TA,New,Partial,281000,251,3,0,0,0.0
1290,80,RL,76.46236559139786,14112,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,5,Hip,Wd Sdng,HdBoard,BrkFace,86.0,3,PConc,3,1152,3,1,1152,3,6,4,Attchd,2,2,3,TA,WD,Normal,180500,227,2,46,46,46.0
1291,160,RM,21.0,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,Gable,CemntBd,CmentBd,BrkFace,268.0,3,CBlock,3,630,3,1,1302,3,6,0,Detchd,1,1,3,TA,WD,Normal,119500,185,3,37,37,37.0
1292,70,RM,60.0,6600,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,Stone,3,994,3,0,2372,3,11,0,Attchd,2,1,3,TA,WD,Normal,107500,287,2,117,44,24.0
1293,60,RL,78.0,10140,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,HdBoard,HdBoard,None,0.0,3,PConc,4,832,3,1,1664,3,8,3,Attchd,2,2,3,TA,WD,Normal,162900,287,3,30,30,30.0
1294,20,RL,60.0,8172,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Hip,WdShing,Plywood,None,0.0,3,CBlock,3,864,3,1,864,3,5,0,Detchd,1,2,3,TA,WD,Normal,115000,0,2,51,16,49.0
1295,20,RL,70.0,8400,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,168.0,3,CBlock,3,1052,4,1,1052,3,5,0,Attchd,2,1,3,TA,WD,Normal,138500,356,3,38,38,38.0
1296,20,RL,80.0,8700,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,BrkFace,148.0,3,CBlock,3,1120,4,1,1128,3,6,0,Attchd,2,2,3,TA,WD,Normal,155000,335,3,45,45,45.0
1297,180,RM,35.0,3675,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,Gable,VinylSd,VinylSd,BrkFace,82.0,3,PConc,4,547,4,1,1072,3,5,0,Basment,3,2,3,TA,New,Partial,140000,44,3,1,0,1.0
1298,60,RL,313.0,63887,IR3,Bnk,Corner,Edwards,Feedr,1Fam,2Story,10,Hip,Stucco,Stucco,Stone,796.0,5,PConc,5,6110,5,1,5642,5,12,4,Attchd,3,2,3,TA,New,Partial,160000,506,5,0,0,0.0
1299,20,RL,75.0,7500,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,0.0,3,CBlock,3,1246,5,1,1246,4,6,0,Attchd,2,1,3,TA,WD,Normal,154000,218,3,51,16,51.0
1300,60,RL,79.87755102040816,10762,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,344.0,4,PConc,4,978,5,1,1983,4,9,3,Attchd,3,2,3,TA,WD,Normal,225000,0,3,10,10,10.0
1301,70,RL,71.8048780487805,7500,IR1,Bnk,Inside,Crawfor,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,771,2,1,1494,4,7,4,Attchd,1,1,3,TA,WD,Normal,177500,224,1,67,59,67.0
1302,60,RL,92.0,10120,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,BrkFace,391.0,4,PConc,4,1165,5,1,2526,4,8,3,Attchd,2,3,3,TA,WD,Normal,290000,387,4,12,12,12.0
1303,20,RL,73.0,8688,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,228.0,4,PConc,4,1616,5,1,1616,4,7,0,Attchd,2,3,3,TA,WD,Normal,232000,267,2,1,1,1.0
1304,160,RM,32.0,3363,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,2Story,7,Gable,VinylSd,VinylSd,Stone,117.0,4,PConc,4,976,5,1,1708,4,7,0,Detchd,1,2,3,TA,WD,Normal,130000,40,2,2,2,2.0
1305,20,RL,108.0,13173,IR1,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,Hip,VinylSd,VinylSd,Stone,300.0,4,PConc,5,1652,5,1,1652,5,6,5,Attchd,3,2,3,TA,WD,Normal,325000,506,3,3,2,3.0
1306,120,RL,48.0,6955,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,Stone,94.0,4,PConc,4,1368,5,1,1368,4,6,4,Attchd,2,2,3,TA,New,Partial,202500,167,2,1,0,1.0
1307,20,RL,60.0,8072,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,0.0,3,PConc,4,990,5,1,990,3,5,0,Detchd,1,2,3,TA,WD,Normal,138000,64,2,15,14,9.0
1308,20,RM,100.0,12000,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,0.0,3,CBlock,3,924,5,1,1122,4,6,0,Attchd,1,2,3,TA,WD,Normal,147000,36,2,60,3,60.0
1309,20,RL,71.5,7153,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,BrkFace,88.0,3,CBlock,4,1278,4,1,1294,4,6,0,Attchd,2,2,3,TA,WD,Normal,179200,163,3,17,17,17.0
1310,20,RL,100.0,17500,Reg,Lvl,Inside,Crawfor,PosA,1Fam,1Story,7,Gable,BrkFace,HdBoard,None,0.0,4,PConc,4,1902,3,1,1902,5,7,3,Attchd,3,2,3,TA,WD,Normal,335000,369,3,51,8,51.0
1311,20,RL,68.0,8814,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,80.0,4,PConc,4,1274,5,1,1274,4,6,0,Attchd,2,2,3,TA,New,Partial,203000,362,3,2,0,2.0
1312,60,RL,91.87878787878788,9572,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,Wd Sdng,Wd Sdng,BrkFace,336.0,4,PConc,5,1453,5,1,2810,4,9,5,Attchd,2,2,4,Gd,WD,Normal,302000,500,3,17,17,17.0
1313,60,RL,108.0,14774,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,BrkFace,165.0,4,PConc,4,1393,5,1,2599,4,10,3,BuiltIn,3,3,3,TA,WD,Normal,333168,698,3,11,11,11.0
1314,20,RL,60.0,8190,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Hip,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,948,5,1,948,3,5,3,Detchd,1,1,3,TA,WD,Normal,119000,36,2,53,53,51.0
1315,60,RL,85.0,11075,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,0.0,3,CBlock,2,952,3,1,2112,3,9,4,Attchd,1,2,3,TA,WD,Normal,206900,280,3,39,39,39.0
1316,20,RL,61.0,10226,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,270.0,4,PConc,5,1622,5,1,1630,5,8,4,Attchd,2,3,3,TA,WD,Normal,295493,214,3,1,1,1.0
1317,120,FV,47.0,4230,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,None,0.0,4,PConc,5,1352,5,1,1352,4,5,4,Attchd,2,2,3,TA,New,Partial,208900,241,2,1,0,1.0
1318,20,RL,71.68253968253968,14781,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,178.0,4,PConc,4,1753,5,1,1787,4,7,3,Attchd,2,3,3,TA,WD,Normal,275000,348,2,5,4,5.0
1319,20,RL,75.0,10215,Reg,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,3,PConc,3,864,5,1,948,3,5,0,Attchd,1,1,3,TA,WD,Normal,111000,0,1,53,53,53.0
1320,20,RL,70.0,8400,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,BrkFace,BrkFace,None,0.0,3,CBlock,3,1478,4,1,1478,3,6,4,Attchd,2,2,3,TA,WD,Normal,156500,330,3,52,52,52.0
1321,20,RL,57.509803921568626,6627,IR1,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,3,Hip,VinylSd,VinylSd,None,0.0,3,CBlock,0,0,3,0,720,3,4,0,Detchd,1,1,3,Fa,WD,Normal,72500,0,1,59,58,53.0
1322,60,RL,107.0,10186,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,Gable,HdBoard,HdBoard,None,0.0,4,PConc,4,750,5,1,1923,4,8,3,Attchd,2,2,3,TA,WD,Normal,190000,279,4,18,18,18.0
1323,30,RL,50.0,5330,Reg,HLS,Inside,BrkSide,Norm,1Fam,1Story,4,Hip,VinylSd,VinylSd,None,0.0,2,CBlock,3,420,4,1,708,2,5,0,NA,0,0,0,None,WD,Normal,82500,164,1,69,59,0.0
1324,20,RL,75.0,9986,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,428.0,4,PConc,5,1795,5,1,1795,4,7,4,Attchd,2,3,3,TA,New,Partial,147000,49,2,1,0,0.0
1325,30,RM,40.0,3636,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,Gable,AsbShng,AsbShng,None,0.0,3,BrkTil,3,796,2,0,796,3,5,0,NA,0,0,0,None,WD,Normal,55000,100,1,86,58,0.0
1326,30,RH,70.0,4270,Reg,Bnk,Inside,Edwards,Norm,1Fam,1Story,3,Gable,MetalSd,MetalSd,None,0.0,3,BrkTil,3,544,5,1,774,4,6,0,NA,0,0,0,None,WD,Normal,79000,286,1,76,1,0.0
1327,20,RL,60.0,6600,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,0.0,4,CBlock,3,816,5,1,816,4,5,5,Attchd,1,1,3,TA,WD,Normal,130500,0,2,26,0,26.0
1328,50,RM,60.0,10440,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,6,Gable,BrkFace,Wd Sdng,None,0.0,4,BrkTil,4,1510,5,1,2792,3,8,3,Detchd,1,2,2,TA,WD,Normal,256000,1027,2,88,58,88.0
1329,60,RL,63.0,9084,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Hip,VinylSd,VinylSd,None,0.0,3,PConc,4,935,4,1,1632,3,8,3,Attchd,3,2,3,TA,WD,Normal,176500,28,3,8,8,8.0
