,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,PavedDrive,PoolQC,Fence,MiscVal,SaleType,SaleCondition,SalePrice,LogSalePrice,Baths,Total_OutdoorSF
2793,50,RM,51.0,6120,1,0.0,Reg,Lvl,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,3,5,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,4,3,CBlock,3.0,728.0,5,1,2.0,1162,3,3.0,6,0.0,Detchd,1930.0,1.0,258.0,2.0,3,0.0,0.0,0,ConLI,Abnorml,,,2.0,24
2794,50,RM,51.0,6120,1,0.0,Reg,Lvl,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,5,7,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3.0,741.0,4,1,2.0,1324,3,4.0,7,0.0,Detchd,1930.0,1.0,180.0,2.0,3,0.0,0.0,0,WD,Normal,,,1.0,55
2795,30,RL,50.0,11672,1,2.0,IR2,Lvl,IC2,Gtl,BrkSide,Norm,1T,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,816.0,3,1,1.0,816,2,3.0,4,0.0,Detchd,1925.0,1.0,210.0,2.0,1,0.0,0.0,0,WD,Normal,,,1.0,280
2796,50,RM,90.0,33120,1,0.0,IR3,Lvl,IC2,Gtl,OldTown,RRAn,1T,1.5Fin,6,5,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,1595.0,3,1,2.0,2486,5,3.0,8,4.0,Detchd,1962.0,1.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,0
2797,50,RM,60.0,10320,1,1.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1.5Fin,4,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,596.0,2,1,1.0,1430,3,2.0,7,0.0,Detchd,1924.0,1.0,370.0,2.0,3,0.0,0.0,0,WD,Abnorml,,,2.0,428
2798,70,RM,60.0,7518,1,0.0,Reg,Lvl,C3,Gtl,IDOTRR,Norm,1T,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,2,4,BrkTil,2.0,396.0,4,1,2.0,1330,3,3.0,7,0.0,Detchd,2001.0,1.0,390.0,3.0,1,0.0,1.0,0,WD,Normal,,,1.0,117
2799,30,RM,50.0,9000,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,610.0,5,0,1.0,819,2,4.0,4,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Abnorml,,,1.0,0
2800,30,RM,60.0,7200,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1Story,6,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,984.0,3,1,1.0,984,3,3.0,6,0.0,Detchd,1930.0,1.0,308.0,3.0,1,0.0,0.0,0,ConLI,Family,,,1.0,164
2801,50,RL,82.0,12375,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Feedr,1T,1.5Fin,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,3,2,CBlock,3.0,806.0,3,1,2.0,1422,3,3.0,7,3.0,Detchd,1951.0,1.0,288.0,3.0,3,0.0,1.0,0,WD,Normal,,,2.0,0
2802,90,RL,120.0,11136,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Feedr,2DT,1Story,6,5,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,1921.0,3,1,2.0,1921,4,3.0,8,0.0,Detchd,1964.0,1.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,180
2803,20,RL,100.0,21370,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,3,3,Slab,0.0,0.0,3,1,1.0,1640,3,3.0,7,4.0,Attchd,1950.0,2.0,394.0,3.0,3,0.0,0.0,600,WD,Normal,,,1.0,225
2804,30,RL,55.0,8250,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0.0,0.0,3,0,2.0,1032,2,3.0,6,3.0,Detchd,1939.0,1.0,260.0,3.0,3,0.0,0.0,0,WD,Normal,,,1.0,121
2805,30,RL,50.0,5220,1,0.0,IR1,Lvl,IC2,Gtl,SWISU,Norm,1T,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,BrkTil,3.0,830.0,4,1,2.0,879,2,3.0,4,0.0,Detchd,1936.0,1.0,180.0,3.0,2,0.0,0.0,0,WD,Normal,,,1.0,108
2806,20,RL,50.0,5500,1,0.0,Reg,Lvl,IC2,Gtl,SWISU,Norm,1T,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,1073.0,5,1,2.0,1073,2,3.0,4,0.0,Detchd,2004.0,1.0,246.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,120
2807,20,RL,,11327,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305.0,3,3,CBlock,3.0,1064.0,3,1,2.0,1064,3,3.0,6,3.0,Attchd,1967.0,1.0,528.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,362
2808,80,RL,80.0,10366,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,1T,SLvl,6,7,1964,1964,Gable,CompShg,HdBoard,Plywood,None,0.0,3,4,CBlock,3.0,912.0,3,1,2.0,934,2,3.0,4,0.0,Attchd,1964.0,1.0,336.0,3.0,3,0.0,1.0,500,WD,Normal,,,2.0,77
2809,20,RL,75.0,9000,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,1059.0,4,1,2.0,1059,3,3.0,6,0.0,Attchd,1966.0,3.0,286.0,3.0,3,0.0,1.0,0,WD,Abnorml,,,2.0,88
2810,20,RL,,9535,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3.0,1176.0,3,1,2.0,1458,3,3.0,7,3.0,Attchd,1967.0,1.0,512.0,3.0,3,0.0,1.0,0,WD,Normal,,,3.0,284
2811,80,RL,,7176,1,0.0,IR1,Lvl,C3,Gtl,Sawyer,Norm,1T,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3.0,960.0,2,1,2.0,1040,3,3.0,6,2.0,Detchd,1979.0,1.0,616.0,3.0,3,0.0,1.0,0,WD,Normal,,,2.0,311
2812,90,RL,,9662,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,2DT,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,1967.0,3,1,2.0,1967,6,3.0,10,0.0,Attchd,1977.0,3.0,580.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,170
2813,90,RL,75.0,8235,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,2DT,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,3,3,CBlock,3.0,1949.0,3,1,2.0,1949,6,3.0,10,0.0,Attchd,1977.0,2.0,586.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,32
2814,30,RL,,17529,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,872.0,2,0,1.0,872,2,2.0,5,4.0,Detchd,1924.0,1.0,322.0,2.0,1,0.0,0.0,0,WD,Normal,,,1.0,116
2815,20,RL,,20355,1,0.0,Reg,Low,IC2,MS,ClearCr,Norm,1T,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,3,3,CBlock,4.0,1865.0,3,1,2.0,1830,2,3.0,6,4.0,Attchd,1967.0,1.0,521.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,283
2816,20,RL,87.0,13050,1,0.0,Reg,Low,IC2,MS,ClearCr,Norm,1T,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0.0,3,3,CBlock,4.0,1000.0,5,1,2.0,1000,1,3.0,4,3.0,Attchd,1993.0,1.0,575.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,386
2817,85,RL,72.0,10820,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Feedr,1T,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,4.0,782.0,5,1,2.0,810,2,3.0,4,0.0,Detchd,1973.0,1.0,576.0,3.0,3,0.0,1.0,0,WD,Normal,,,2.0,0
2818,150,RL,,1700,1,0.0,Reg,HLS,IC2,Gtl,ClearCr,Norm,2DT,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,430.0,3,1,2.0,1700,2,4.0,7,0.0,Basment,1980.0,3.0,450.0,4.0,3,0.0,0.0,0,WD,Normal,,,4.0,424
2819,20,RL,75.0,9375,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,967.0,5,1,2.0,1350,3,3.0,6,4.0,Attchd,1954.0,2.0,504.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,237
2820,50,RL,62.0,6488,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,799.0,5,0,1.0,1150,3,3.0,6,3.0,BuiltIn,1942.0,1.0,215.0,3.0,3,0.0,0.0,0,WD,Family,,,1.0,264
2821,70,RL,114.0,19950,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3.0,672.0,5,1,2.0,2009,4,3.0,8,4.0,2Types,1928.0,1.0,795.0,3.0,2,0.0,0.0,0,WD,Normal,,,2.0,222
2822,75,RL,60.0,19800,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,1836.0,4,1,2.0,3672,5,4.0,7,4.0,Detchd,1993.0,1.0,836.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,796
2823,80,RL,78.0,11679,1,0.0,IR1,Lvl,IC2,Gtl,Edwards,Norm,1T,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,3,3,CBlock,3.0,1776.0,5,1,2.0,1560,3,3.0,6,2.0,Attchd,1962.0,3.0,528.0,3.0,3,0.0,1.0,0,WD,Normal,,,3.0,850
2824,20,RL,80.0,12048,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,3,3,Slab,0.0,0.0,4,1,2.0,1488,3,3.0,7,5.0,Attchd,2002.0,2.0,569.0,3.0,3,0.0,0.0,0,WD,Normal,,,1.0,573
2825,20,RL,70.0,10519,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,3,3,CBlock,3.0,1057.0,4,1,2.0,1057,3,4.0,6,0.0,Attchd,1955.0,1.0,288.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,0
2826,50,RL,75.0,9525,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,1000.0,3,1,2.0,1609,5,3.0,7,0.0,Attchd,1953.0,1.0,305.0,2.0,3,0.0,0.0,0,WD,Normal,,,2.0,0
2827,60,RL,88.0,12128,1,0.0,IR1,Bnk,IC2,Gtl,SawyerW,Norm,1T,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4,3,CBlock,4.0,868.0,5,1,2.0,2559,4,5.0,9,3.0,Attchd,1989.0,2.0,506.0,3.0,3,0.0,1.0,0,WD,Abnorml,,,3.0,413
2828,90,RL,73.0,9069,1,0.0,Reg,Lvl,IC2,Gtl,SawyerW,Norm,2DT,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,1344.0,4,1,2.0,1440,2,4.0,8,0.0,Attchd,1993.0,1.0,920.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,288
2829,60,RL,133.0,11003,1,0.0,IR2,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1308.0,5,1,2.0,1876,3,4.0,7,0.0,BuiltIn,2005.0,2.0,848.0,3.0,3,0.0,0.0,0,New,Partial,,,3.0,40
2830,20,RL,64.0,7488,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1208.0,5,1,2.0,1208,2,4.0,6,0.0,Attchd,2005.0,2.0,632.0,3.0,3,0.0,0.0,0,WD,Abnorml,,,2.0,163
2831,20,RL,90.0,13377,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1836.0,4,1,2.0,1846,3,4.0,7,4.0,Attchd,2006.0,2.0,495.0,3.0,3,0.0,0.0,0,New,Partial,,,3.0,32
2832,20,RL,78.0,11645,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,4,3,PConc,5.0,1570.0,5,1,2.0,1590,2,5.0,6,0.0,Attchd,2005.0,3.0,754.0,3.0,3,0.0,0.0,0,New,Partial,,,4.0,256
2833,60,RL,91.0,10984,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,945.0,5,1,2.0,1809,3,4.0,8,0.0,Attchd,2005.0,2.0,638.0,3.0,3,0.0,0.0,0,New,Partial,,,3.0,198
2834,20,RL,78.0,9316,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4.0,1614.0,5,1,2.0,1614,3,4.0,7,4.0,Attchd,2005.0,3.0,576.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,145
2835,60,RL,78.0,9316,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,4,3,PConc,4.0,784.0,5,1,2.0,1596,3,4.0,6,0.0,Attchd,2005.0,2.0,610.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,189
2836,20,RL,80.0,12000,1,0.0,Reg,Lvl,IC2,Gtl,ClearCr,Norm,1T,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,2,CBlock,4.0,1388.0,4,1,2.0,1388,3,3.0,6,1.0,Attchd,1968.0,2.0,522.0,3.0,3,0.0,0.0,0,COD,Abnorml,,,3.0,58
2837,20,RL,95.0,13015,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,1100.0,5,1,2.0,1100,3,3.0,5,0.0,Attchd,1996.0,2.0,462.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,0
2838,60,RL,65.0,12438,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,PosN,1T,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4.0,781.0,5,1,2.0,1499,3,4.0,6,3.0,Attchd,1995.0,2.0,473.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,504
2839,20,RL,,8685,1,0.0,IR1,Lvl,C3,Gtl,CollgCr,Norm,1T,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,1425.0,5,1,2.0,1425,3,3.0,5,0.0,Attchd,1998.0,2.0,591.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,130
2840,60,RL,68.0,9272,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,842.0,5,1,2.0,1749,3,4.0,7,0.0,Attchd,1999.0,2.0,515.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,225
2841,60,RL,72.0,13426,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,951.0,5,1,2.0,1779,3,4.0,7,3.0,Attchd,1999.0,3.0,586.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,315
2842,60,RL,50.0,8340,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,3,3,CBlock,4.0,675.0,3,1,2.0,1388,3,3.0,6,0.0,Attchd,1977.0,1.0,317.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,442
2843,80,RL,42.0,10385,1,0.0,IR1,Lvl,C3,Gtl,CollgCr,Norm,1T,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,3,3,CBlock,3.0,995.0,3,1,2.0,1282,3,3.0,6,0.0,Detchd,1989.0,1.0,672.0,2.0,3,0.0,0.0,0,WD,Normal,,,3.0,386
2844,20,RL,60.0,7200,1,0.0,Reg,Low,IC2,Gtl,CollgCr,Norm,1T,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,864.0,5,1,2.0,864,3,3.0,5,0.0,Detchd,1977.0,1.0,297.0,3.0,3,0.0,1.0,0,WD,Normal,,,1.0,0
2845,60,RL,,9930,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4,3,PConc,4.0,826.0,5,1,2.0,1762,3,4.0,6,0.0,Attchd,2002.0,3.0,591.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,374
2846,60,RL,45.0,9468,1,0.0,IR2,Lvl,C3,Gtl,CollgCr,Norm,1T,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4.0,840.0,5,1,2.0,1755,3,3.0,7,3.0,Attchd,1999.0,2.0,530.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,249
2847,20,RL,,11088,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,4.0,1348.0,5,1,2.0,1358,1,4.0,5,3.0,Attchd,2002.0,1.0,418.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,234
2848,60,RL,70.0,8726,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,872.0,5,1,2.0,1909,4,4.0,8,0.0,BuiltIn,2002.0,2.0,529.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,108
2849,60,RL,67.0,10566,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,4,3,PConc,4.0,1090.0,5,1,2.0,2214,3,4.0,8,3.0,Attchd,1999.0,3.0,646.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,277
2850,60,RL,,21533,1,0.0,IR2,Lvl,IC2,Gtl,CollgCr,Feedr,1T,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1065.0,5,1,2.0,2049,4,4.0,9,3.0,Attchd,1997.0,1.0,467.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,168
2851,60,RL,90.0,11250,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,4.0,1054.0,5,1,2.0,1939,3,4.0,8,3.0,Attchd,1998.0,2.0,555.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,212
2852,60,RL,90.0,11250,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,930.0,5,1,2.0,1995,4,4.0,8,3.0,Attchd,1995.0,2.0,610.0,3.0,3,0.0,0.0,0,WD,Normal,,,4.0,445
2853,120,RM,37.0,4435,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,848.0,5,1,2.0,848,1,4.0,4,0.0,Attchd,2003.0,3.0,420.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,140
2854,20,RL,70.0,8810,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1390.0,5,1,2.0,1390,3,4.0,7,0.0,Attchd,2003.0,2.0,545.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,68
2855,60,RL,74.0,8581,1,0.0,IR1,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,851.0,5,1,2.0,1737,3,4.0,7,0.0,Attchd,2006.0,2.0,578.0,3.0,3,0.0,0.0,0,New,Partial,,,3.0,105
2856,60,RL,70.0,8400,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,784.0,5,1,2.0,1611,3,4.0,6,0.0,Attchd,2005.0,2.0,572.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,180
2857,20,RL,65.0,8772,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1336.0,5,1,2.0,1336,3,4.0,6,0.0,Attchd,2005.0,1.0,502.0,3.0,3,0.0,0.0,0,New,Partial,,,3.0,179
2858,70,RL,67.0,8777,1,0.0,Reg,Bnk,IC2,Gtl,Edwards,Feedr,1T,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4.0,676.0,4,1,2.0,1436,3,3.0,6,0.0,Attchd,1950.0,1.0,528.0,3.0,3,0.0,0.0,420,WD,Normal,,,3.0,147
2859,90,RL,38.0,7840,1,0.0,IR1,Lvl,C3,Gtl,Edwards,Norm,2DT,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,3,3,CBlock,4.0,976.0,3,1,2.0,1012,4,3.0,4,0.0,NA,,0.0,0.0,0.0,3,0.0,0.0,0,WD,AdjLand,,,4.0,0
2860,20,RL,73.0,16133,1,0.0,Reg,HLS,IC2,Gtl,Edwards,Norm,1T,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,1176.0,3,1,2.0,1176,2,3.0,5,0.0,Attchd,1969.0,1.0,360.0,3.0,3,0.0,0.0,0,WD,Abnorml,,,2.0,204
2861,60,RL,62.0,7162,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,4,3,PConc,4.0,796.0,5,1,2.0,1724,3,4.0,8,4.0,BuiltIn,2003.0,3.0,616.0,3.0,3,0.0,0.0,0,WD,Normal,,,3.0,225
2862,20,RL,75.0,8050,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,914.0,5,1,2.0,914,2,4.0,4,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,,,2.0,32
2863,60,RL,90.0,11060,1,0.0,IR1,Lvl,IC2,Gtl,Edwards,Norm,1T,2Story,7,5,2003,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,1150.0,5,1,2.0,2314,3,4.0,9,5.0,BuiltIn,2003.0,3.0,502.0,3.0,3,0.0,0.0,0,ConLD,Normal,,,3.0,274
2864,180,RM,35.0,3675,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4.0,547.0,4,1,2.0,1072,2,3.0,5,0.0,Basment,2005.0,3.0,525.0,3.0,3,0.0,0.0,0,New,Partial,,,2.0,44
2865,160,RM,24.0,2522,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,2DT,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4.0,970.0,5,1,2.0,1709,3,4.0,7,0.0,Detchd,2004.0,1.0,380.0,3.0,3,0.0,0.0,0,WD,Normal,,,2.0,40
2866,50,RL,56.0,6956,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,1T,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2.0,624.0,5,1,2.0,936,3,3.0,5,0.0,Attchd,1948.0,1.0,265.0,3.0,3,0.0,0.0,0,WD,Normal,,,1.0,0
